seq_id,genus_taxid
RS_GCF_012848855.1,1742974.0
RS_GCF_000281955.1,75.0
RS_GCF_000017265.1,20.0
RS_GCF_011927945.1,41275.0
RS_GCF_003966695.1,76890.0
RS_GCF_000682695.1,85.0
RS_GCF_002088945.1,453849.0
RS_GCF_000420665.1,1123044.0
RS_GCF_000023785.1,2723.0
RS_GCF_004634425.1,2768684.0
RS_GCF_002105465.1,2052989.0
RS_GCF_003112735.1,1678397.0
RS_GCF_000152745.1,153232.0
RS_GCF_004793685.1,1649466.0
RS_GCF_000744995.1,1433402.0
RS_GCF_000382325.1,240236.0
RS_GCF_900103475.1,74317.0
RS_GCF_014323565.1,2004661.0
RS_GCF_000412185.1,1712422.0
GB_GCA_014652695.1,1246884.0
RS_GCF_003634015.1,1167830.0
RS_GCF_000428525.1,574559.0
RS_GCF_000365025.1,437506.0
RS_GCF_002943565.1,2174441.0
RS_GCF_900199215.1,1519373.0
RS_GCF_000152825.2,208215.0
RS_GCF_009712425.2,1795639.0
RS_GCF_013149165.1,1241326.0
RS_GCF_000715015.1,1041.0
RS_GCF_001281485.1,361177.0
RS_GCF_005434975.1,2800684.0
RS_GCF_000186705.1,2800680.0
RS_GCF_009827635.1,2800683.0
RS_GCF_009828025.1,1855416.0
RS_GCF_007065885.1,2800686.0
RS_GCF_009827515.1,2800685.0
RS_GCF_009827455.1,2792075.0
RS_GCF_001687545.1,2800682.0
RS_GCF_001010945.1,2800678.0
RS_GCF_003660445.1,2676755.0
RS_GCF_003958635.1,2800679.0
RS_GCF_001305965.1,2827482.0
RS_GCF_001590985.1,165696.0
RS_GCF_001634625.1,1295327.0
RS_GCF_014334095.1,2709686.0
RS_GCF_013371215.1,2709685.0
RS_GCF_003201955.1,150203.0
RS_GCF_002277025.1,165697.0
RS_GCF_000382885.1,165695.0
RS_GCF_014200045.1,1649487.0
RS_GCF_005518185.1,2676858.0
RS_GCF_903644135.1,13687.0
RS_GCF_900167915.1,1649486.0
RS_GCF_000218875.1,541.0
RS_GCF_013378055.1,1234545.0
RS_GCF_000620665.1,1227948.0
RS_GCF_011320075.1,2823232.0
RS_GCF_001890385.1,2685927.0
RS_GCF_002211145.1,1960290.0
RS_GCF_014199685.1,335405.0
RS_GCF_011927825.1,1508451.0
RS_GCF_009733735.1,362865.0
RS_GCF_006385875.1,56358.0
GB_GCA_005144965.1,1763827.0
RS_GCF_001550055.1,288021.0
RS_GCF_003688555.1,1434000.0
RS_GCF_000710935.1,2066486.0
RS_GCF_004341375.1,85273.0
RS_GCF_005849285.1,1602338.0
RS_GCF_012720095.1,510690.0
RS_GCF_900172325.1,1314700.0
RS_GCF_002924445.1,2493629.0
RS_GCF_007197755.1,1231242.0
RS_GCF_003590945.1,204446.0
RS_GCF_000427665.1,489140.0
RS_GCF_900187945.1,2066435.0
RS_GCF_000264455.2,171436.0
RS_GCF_000283655.1,191.0
RS_GCF_002251795.1,1543704.0
RS_GCF_003336875.1,2678887.0
RS_GCF_012913305.1,34023.0
RS_GCF_003568845.1,2478349.0
RS_GCF_007828035.1,1543705.0
RS_GCF_008843145.1,204447.0
RS_GCF_002195995.1,171673.0
GB_GCA_014643535.1,1914229.0
RS_GCF_006738645.1,93.0
RS_GCF_000963705.1,1091044.0
RS_GCF_000620685.1,1146845.0
RS_GCF_008728855.1,2705399.0
RS_GCF_000426505.1,390876.0
RS_GCF_000510265.1,1263978.0
RS_GCF_900102465.1,526215.0
RS_GCF_002148795.1,659693.0
RS_GCF_000374005.1,454159.0
RS_GCF_007004665.1,2752546.0
RS_GCF_011683915.1,643951.0
RS_GCF_014191775.1,1848396.0
RS_GCF_900177295.1,1321364.0
RS_GCF_000686045.1,1121829.0
RS_GCF_003344765.1,2661936.0
RS_GCF_000515255.1,85274.0
RS_GCF_900100655.1,1434015.0
RS_GCF_003385955.1,1647175.0
RS_GCF_004005845.1,2605940.0
RS_GCF_001650715.1,85265.0
RS_GCF_000513295.1,13134.0
RS_GCF_002845745.1,382513.0
RS_GCF_006980715.1,2748926.0
RS_GCF_009601025.1,69959.0
RS_GCF_000284415.1,1612157.0
RS_GCF_000013085.1,1081.0
RS_GCF_900100455.1,83400.0
RS_GCF_012102745.1,1804663.0
RS_GCF_014205675.1,660514.0
RS_GCF_900156605.1,660628.0
RS_GCF_900230255.1,414051.0
RS_GCF_000421265.1,168934.0
RS_GCF_900093605.1,196080.0
RS_GCF_001746755.1,1313115.0
RS_GCF_004341725.1,1866954.0
RS_GCF_000968135.1,1182780.0
GB_GCA_900609035.2,111830.0
RS_GCF_009547075.1,441.0
RS_GCF_006542355.1,1649499.0
RS_GCF_006542335.1,1223423.0
RS_GCF_014048465.1,1654741.0
RS_GCF_009834765.1,231052.0
RS_GCF_004843345.1,2791118.0
RS_GCF_003994335.1,91914.0
RS_GCF_007988945.1,209260.0
RS_GCF_001787335.1,153497.0
RS_GCF_002005465.1,320496.0
RS_GCF_004346035.1,34000.0
RS_GCF_000963885.1,444052.0
RS_GCF_013376175.1,442968.0
RS_GCF_014207635.1,434.0
RS_GCF_003207865.1,1434011.0
RS_GCF_014174375.1,89583.0
RS_GCF_000231445.1,1079922.0
RS_GCF_014192375.1,1649268.0
RS_GCF_002937115.1,1070.0
RS_GCF_000964365.1,50714.0
RS_GCF_008630155.1,504465.0
RS_GCF_000014285.2,364409.0
RS_GCF_014201825.1,50709.0
RS_GCF_902712915.1,522.0
RS_GCF_009765865.1,512381.0
RS_GCF_003352165.1,2603324.0
GB_GCA_000759655.1,368783.0
RS_GCF_000425365.1,35812.0
RS_GCF_004005855.1,268408.0
RS_GCF_000711725.1,125216.0
RS_GCF_003253705.1,1223303.0
RS_GCF_000802185.1,365532.0
RS_GCF_014283215.1,2044848.0
RS_GCF_004343615.1,77674.0
RS_GCF_004761865.1,1820341.0
GB_GCA_014644455.1,2041181.0
RS_GCF_000378465.1,457933.0
GB_GCA_014444615.1,1755817.0
RS_GCF_000312425.1,445219.0
RS_GCF_000226315.1,213485.0
RS_GCF_004210305.1,1777753.0
RS_GCF_000190415.1,84646.0
RS_GCF_000742835.1,1521255.0
GB_GCA_001898705.1,2100211.0
RS_GCF_001192655.1,2100210.0
RS_GCF_002117145.1,1509243.0
RS_GCF_000024465.1,767891.0
RS_GCF_000299095.1,198251.0
RS_GCF_002688585.1,2045213.0
RS_GCF_001679925.1,191028.0
RS_GCF_001681715.1,1649279.0
RS_GCF_001258055.1,302485.0
RS_GCF_000473205.1,1541822.0
RS_GCF_009753675.1,2738399.0
RS_GCF_001507595.1,97050.0
RS_GCF_900109035.1,1604279.0
RS_GCF_003217735.2,1931200.0
RS_GCF_009765275.1,2603319.0
RS_GCF_000429365.1,1649481.0
RS_GCF_900108275.1,1511750.0
RS_GCF_003116585.1,2821517.0
GB_GCA_014656415.1,481178.0
RS_GCF_000473225.1,1541818.0
RS_GCF_001262635.1,1608457.0
RS_GCF_013282155.1,60136.0
RS_GCF_000014045.1,2433.0
RS_GCF_900302465.1,1648492.0
RS_GCF_000814025.1,299261.0
RS_GCF_004803475.1,2603325.0
RS_GCF_002105285.1,1195766.0
RS_GCF_001205715.1,2211639.0
RS_GCF_900172365.1,74030.0
RS_GCF_000423645.1,659427.0
RS_GCF_900110425.1,1398404.0
RS_GCF_900537125.1,573139.0
RS_GCF_900129685.1,2211635.0
RS_GCF_008369105.1,2055850.0
RS_GCF_005434965.1,1914026.0
RS_GCF_900107355.1,1434014.0
RS_GCF_900142185.1,490828.0
RS_GCF_900182725.1,335927.0
RS_GCF_002210105.1,1679449.0
RS_GCF_002814095.1,58842.0
RS_GCF_002237555.1,74032.0
RS_GCF_900101505.1,1434019.0
RS_GCF_900184945.1,1817584.0
RS_GCF_004804335.1,1434029.0
RS_GCF_900176475.1,599653.0
RS_GCF_001482405.1,983507.0
RS_GCF_003054175.1,2823226.0
RS_GCF_900107235.1,608658.0
RS_GCF_000153725.1,263377.0
RS_GCF_009363255.1,93682.0
RS_GCF_900108225.1,436357.0
RS_GCF_900129875.1,659428.0
RS_GCF_900302505.1,2846763.0
RS_GCF_001038505.1,1608404.0
RS_GCF_900176485.1,1068904.0
RS_GCF_900109145.1,367771.0
RS_GCF_900111875.1,1158296.0
RS_GCF_013377555.1,393277.0
RS_GCF_900156505.1,2211641.0
RS_GCF_900109295.1,2211636.0
RS_GCF_900114485.1,245186.0
RS_GCF_002723615.1,2211638.0
RS_GCF_003217255.1,1813601.0
RS_GCF_900141735.1,653686.0
RS_GCF_004000435.1,2211637.0
RS_GCF_011806565.1,1759396.0
RS_GCF_001187845.1,53945.0
RS_GCF_003072065.1,2679899.0
RS_GCF_900172275.1,1686374.0
RS_GCF_000153305.1,252301.0
RS_GCF_000738435.1,1284657.0
RS_GCF_003054285.1,947567.0
RS_GCF_001049735.1,282198.0
RS_GCF_003050785.1,875170.0
RS_GCF_900109555.1,1042323.0
RS_GCF_900172375.1,1774278.0
RS_GCF_003544895.1,50056.0
RS_GCF_000812685.1,1579315.0
RS_GCF_900172235.1,311411.0
RS_GCF_000152805.1,404235.0
RS_GCF_900109955.1,1658781.0
RS_GCF_002079305.1,34008.0
RS_GCF_000671395.1,1433986.0
RS_GCF_000590925.1,336277.0
RS_GCF_004751985.1,2680018.0
RS_GCF_013155465.1,1775424.0
RS_GCF_001403735.1,188905.0
RS_GCF_001458315.1,266808.0
RS_GCF_000018145.1,309512.0
RS_GCF_009363795.1,315422.0
RS_GCF_009835145.1,1258570.0
RS_GCF_002869745.1,2047745.0
RS_GCF_900115595.1,1400062.0
RS_GCF_900184815.1,1648497.0
RS_GCF_003148765.1,1955420.0
RS_GCF_002119405.1,2661844.0
RS_GCF_005870025.1,2201383.0
RS_GCF_002797755.1,1855413.0
RS_GCF_001558155.1,599652.0
RS_GCF_006351965.1,2813041.0
RS_GCF_002504165.1,2846749.0
RS_GCF_003385555.1,2047740.0
RS_GCF_900156525.1,1400059.0
RS_GCF_006152115.1,295418.0
RS_GCF_002117445.1,92944.0
RS_GCF_003003095.1,1434008.0
RS_GCF_004522155.1,265.0
RS_GCF_000021865.1,1060.0
RS_GCF_000740785.1,1470577.0
RS_GCF_000714545.1,285107.0
RS_GCF_003993775.1,1775705.0
RS_GCF_900302475.1,205889.0
RS_GCF_003940805.1,1443919.0
RS_GCF_003290025.1,2663134.0
RS_GCF_900609055.1,2250589.0
RS_GCF_003034965.1,2818469.0
RS_GCF_001294535.1,2804673.0
RS_GCF_004959935.1,1434002.0
RS_GCF_003034985.1,1653176.0
RS_GCF_009380135.2,2820419.0
RS_GCF_005234135.1,238783.0
RS_GCF_008271655.1,204456.0
RS_GCF_002196855.1,366614.0
RS_GCF_002871005.1,2676790.0
RS_GCF_004010155.1,2661806.0
RS_GCF_001870675.1,121820.0
RS_GCF_001517585.1,1400060.0
RS_GCF_900107025.1,1209946.0
RS_GCF_001691415.1,1097465.0
RS_GCF_002967695.1,2680019.0
RS_GCF_900102905.1,2846747.0
RS_GCF_002742285.1,1617805.0
RS_GCF_011290545.1,2029873.0
RS_GCF_900302495.1,1844015.0
RS_GCF_014199445.1,2028104.0
RS_GCF_000374145.1,356797.0
RS_GCF_900107585.1,89523.0
RS_GCF_900106695.1,663242.0
RS_GCF_008124525.1,1233054.0
RS_GCF_005887635.2,2683599.0
RS_GCF_003258405.1,56999.0
RS_GCF_003265325.1,1844498.0
RS_GCF_000017405.1,528.0
RS_GCF_000007125.1,234.0
RS_GCF_003149535.1,1649292.0
RS_GCF_014205685.1,999488.0
RS_GCF_003314995.1,354349.0
RS_GCF_014189505.1,28100.0
RS_GCF_003335045.1,1759400.0
RS_GCF_900638635.1,773.0
GB_GCA_002005325.1,1902578.0
RS_GCF_000183665.1,34019.0
RS_GCF_004171285.1,953.0
RS_GCF_009728835.1,943.0
RS_GCF_000964795.1,467749.0
RS_GCF_000024505.1,768.0
RS_GCF_009856525.1,33993.0
GB_GCA_000512675.1,1442082.0
RS_GCF_000730245.1,1891672.0
RS_GCF_003953955.1,2491977.0
RS_GCF_000219355.1,411566.0
RS_GCF_003072485.1,1802983.0
RS_GCF_000008045.1,780.0
RS_GCF_900327275.1,69474.0
RS_GCF_000309075.1,1930933.0
RS_GCF_008189685.1,2601645.0
RS_GCF_003015145.1,2115980.0
GB_GCA_000970895.1,1699066.0
RS_GCF_008189285.1,2601574.0
RS_GCF_008189525.1,2601651.0
RS_GCF_007993655.1,2603321.0
RS_GCF_002930195.1,44747.0
RS_GCF_000742475.1,1274401.0
RS_GCF_004217665.1,2614439.0
RS_GCF_000014865.1,162171.0
RS_GCF_002109495.1,1472292.0
RS_GCF_004135735.1,39643.0
RS_GCF_001189295.1,50.0
GB_GCA_001312805.1,224459.0
RS_GCF_001931535.1,1649470.0
RS_GCF_005144585.1,55.0
RS_GCF_001263205.1,1524217.0
RS_GCF_001931505.1,1882917.0
RS_GCF_000737325.1,1055688.0
RS_GCF_000024805.1,162027.0
RS_GCF_002994615.1,215802.0
RS_GCF_000170895.1,191767.0
RS_GCF_002343915.1,53.0
RS_GCF_000331735.1,32.0
RS_GCF_003611695.1,83461.0
RS_GCF_900109545.1,40.0
RS_GCF_000737315.1,224455.0
RS_GCF_000335475.2,42.0
RS_GCF_002305855.1,44.0
RS_GCF_001027285.1,47.0
RS_GCF_003044305.1,1945896.0
RS_GCF_009659535.1,1470623.0
RS_GCF_001263175.1,1524214.0
RS_GCF_000022145.1,161492.0
RS_GCF_004005565.1,2653226.0
RS_GCF_003258315.1,1779136.0
RS_GCF_006517175.1,2766927.0
RS_GCF_000210915.2,1652133.0
RS_GCF_002872415.1,146784.0
RS_GCF_000525675.1,958.0
RS_GCF_000348725.1,2862745.0
RS_GCF_001748245.1,1553903.0
RS_GCF_900177345.1,1769746.0
RS_GCF_009792895.1,2024975.0
RS_GCF_009208585.1,2698753.0
RS_GCF_000189295.2,2035811.0
RS_GCF_000420485.1,2910985.0
RS_GCF_010470665.1,2794998.0
RS_GCF_900188225.1,2910983.0
RS_GCF_000422245.1,2582836.0
RS_GCF_000422545.1,2582840.0
RS_GCF_000519125.1,700595.0
RS_GCF_011927665.1,1433996.0
RS_GCF_900167065.1,2910986.0
RS_GCF_000245055.1,2910984.0
RS_GCF_013376455.1,2773294.0
RS_GCF_000429325.1,2905136.0
RS_GCF_004801255.1,872.0
RS_GCF_900155525.1,1981028.0
RS_GCF_000701705.1,35832.0
RS_GCF_000055945.1,41707.0
RS_GCF_013340305.1,1912771.0
RS_GCF_000482745.1,2909705.0
RS_GCF_000468495.1,2910978.0
RS_GCF_000717475.1,66848.0
RS_GCF_000174435.1,488937.0
RS_GCF_000686525.1,53244.0
RS_GCF_900104045.1,206664.0
RS_GCF_900114115.1,898.0
RS_GCF_001748225.1,1634037.0
RS_GCF_000620765.1,339721.0
RS_GCF_001311565.1,224474.0
RS_GCF_000024325.1,45662.0
RS_GCF_005116645.1,40413.0
RS_GCF_000025945.1,109168.0
RS_GCF_010646885.1,429014.0
RS_GCF_014201505.1,1654934.0
RS_GCF_000341395.1,53318.0
RS_GCF_900130015.1,51194.0
RS_GCF_000186885.1,893.0
GB_GCA_011391865.1,1859129.0
GB_GCA_011389815.1,1859128.0
RS_GCF_000092205.1,427922.0
RS_GCF_000423845.1,1740.0
RS_GCF_001548275.1,444090.0
RS_GCF_001652585.1,1522431.0
RS_GCF_001642325.1,241192.0
RS_GCF_011207455.1,2033601.0
RS_GCF_001687335.1,1433998.0
RS_GCF_012979235.1,1840207.0
RS_GCF_000350545.1,115780.0
RS_GCF_000420085.1,53328.0
RS_GCF_013389365.1,2289.0
RS_GCF_000307105.1,28222.0
RS_GCF_900170035.1,1246635.0
RS_GCF_900699765.1,497721.0
RS_GCF_006175995.1,48001.0
RS_GCF_000426225.1,153027.0
RS_GCF_013761005.1,377149.0
RS_GCF_000018405.1,2904716.0
RS_GCF_009689005.1,2299.0
RS_GCF_001293685.1,1303912.0
RS_GCF_003851005.1,45654.0
RS_GCF_001854245.1,896.0
RS_GCF_000429925.1,497742.0
GB_GCA_002753725.1,1141978.0
RS_GCF_900142135.1,218207.0
RS_GCF_000422285.1,1549126.0
RS_GCF_000014965.1,29526.0
GB_GCA_007244385.1,39840.0
RS_GCF_900129305.1,35836.0
RS_GCF_003751385.1,1148150.0
RS_GCF_005377625.1,361106.0
RS_GCF_900114975.1,88358.0
RS_GCF_000195295.1,60892.0
GB_GCA_013374135.1,1705729.0
RS_GCF_000143965.1,453229.0
RS_GCF_001184205.1,1535192.0
RS_GCF_000931935.2,1775574.0
RS_GCF_001577525.1,1902583.0
RS_GCF_000266945.1,2357.0
GB_GCA_003139775.1,182623.0
RS_GCF_900109885.1,43773.0
RS_GCF_000023645.1,2651583.0
RS_GCF_000016745.1,2910589.0
RS_GCF_000817955.1,28231.0
RS_GCF_000020385.1,115782.0
RS_GCF_000012885.1,2812025.0
RS_GCF_900107645.1,37817.0
RS_GCF_900142125.1,57039.0
RS_GCF_000384395.1,271087.0
RS_GCF_000167355.1,890.0
RS_GCF_008124615.1,213223.0
RS_GCF_000820505.1,392332.0
RS_GCF_000526155.1,1125862.0
RS_GCF_012184425.1,2758103.0
RS_GCF_900302705.1,2093225.0
RS_GCF_000423865.1,28261.0
RS_GCF_000714715.1,40118.0
RS_GCF_003044035.1,1170227.0
GB_GCA_000739535.1,1940407.0
GB_GCA_000739515.1,1940406.0
RS_GCF_000341545.2,35800.0
RS_GCF_900079095.1,93171.0
RS_GCF_001449115.1,1768185.0
RS_GCF_004123295.1,1775468.0
RS_GCF_000022565.1,33973.0
RS_GCF_004339725.1,1000999.0
RS_GCF_003330725.1,2608728.0
RS_GCF_000381605.1,388463.0
RS_GCF_900108185.1,1078860.0
RS_GCF_900102185.1,392733.0
RS_GCF_900290255.1,2136116.0
RS_GCF_000014005.1,658061.0
RS_GCF_000014905.1,332162.0
RS_GCF_900290315.1,2136118.0
RS_GCF_000702445.1,911113.0
RS_GCF_000820845.2,1562565.0
RS_GCF_000226295.1,458032.0
RS_GCF_001618865.1,2004797.0
GB_GCA_003426165.1,2508983.0
GB_GCA_000493965.1,1432324.0
RS_GCF_000687145.1,1434048.0
RS_GCF_000428885.1,44675.0
RS_GCF_000242615.2,35838.0
RS_GCF_013372145.1,194.0
RS_GCF_001548055.1,57665.0
RS_GCF_004214795.1,2321111.0
RS_GCF_003667345.1,2321187.0
RS_GCF_003346815.1,2321115.0
RS_GCF_003544935.1,2321114.0
RS_GCF_004116465.1,28196.0
RS_GCF_000296775.1,265570.0
RS_GCF_000186245.1,269260.0
RS_GCF_900115615.1,223785.0
RS_GCF_900176045.1,269258.0
RS_GCF_000445475.1,202746.0
RS_GCF_000183725.1,286130.0
GB_GCA_000276965.1,936.0
RS_GCF_000259255.1,209.0
RS_GCF_000196135.1,843.0
RS_GCF_004006315.1,191291.0
RS_GCF_002335445.1,267989.0
RS_GCF_005843985.1,191301.0
RS_GCF_000420385.1,84404.0
RS_GCF_000517565.1,33001.0
RS_GCF_000025605.1,75905.0
RS_GCF_000010785.1,939.0
RS_GCF_000008625.1,2713.0
RS_GCF_003664005.1,246263.0
RS_GCF_000020785.1,168657.0
RS_GCF_000703045.1,182899.0
RS_GCF_003688665.1,133269.0
RS_GCF_000173615.1,212790.0
RS_GCF_003633715.1,171868.0
RS_GCF_900182585.1,223787.0
RS_GCF_004339575.1,1079057.0
RS_GCF_000191045.1,64159.0
RS_GCF_000025725.1,117999.0
RS_GCF_004339245.1,1649493.0
RS_GCF_004087915.1,46200.0
RS_GCF_000183405.1,545865.0
RS_GCF_000218625.1,2351.0
RS_GCF_000010985.1,53572.0
RS_GCF_000487995.1,248038.0
RS_GCF_000177635.2,393029.0
RS_GCF_014203025.1,1007342.0
RS_GCF_000469585.1,118004.0
RS_GCF_001547735.1,412592.0
RS_GCF_000512235.1,513557.0
GB_GCA_008534395.1,2597222.0
GB_GCA_004195025.1,2597221.0
RS_GCF_000513475.1,1551504.0
GB_GCA_000385635.1,1763546.0
RS_GCF_000284315.1,179.0
RS_GCF_000382385.1,838.0
RS_GCF_900752815.1,1926672.0
RS_GCF_000159995.1,1283313.0
RS_GCF_000205165.1,577309.0
RS_GCF_002998435.1,816.0
RS_GCF_000374585.1,909656.0
RS_GCF_900760855.1,2518497.0
GB_GCA_001941205.1,2510710.0
RS_GCF_004803915.1,2518495.0
RS_GCF_004801635.1,1918540.0
RS_GCF_009676955.1,2815786.0
RS_GCF_002161555.1,397864.0
RS_GCF_000473955.1,1348911.0
RS_GCF_000380985.1,294702.0
RS_GCF_001282625.1,1784836.0
RS_GCF_900095795.1,307628.0
RS_GCF_001261715.1,156973.0
GB_GCA_001417715.1,467084.0
RS_GCF_000156495.1,375288.0
RS_GCF_900178525.1,2034765.0
RS_GCF_001006485.1,195950.0
RS_GCF_013409575.1,1159323.0
RS_GCF_000614585.1,836.0
RS_GCF_000183135.1,346096.0
RS_GCF_001618385.1,1548510.0
RS_GCF_000974365.1,1236988.0
RS_GCF_000517065.1,286729.0
RS_GCF_004345615.1,1434024.0
RS_GCF_000259075.1,59738.0
RS_GCF_000191885.1,177399.0
RS_GCF_900112795.1,1434049.0
RS_GCF_001659685.2,1618113.0
RS_GCF_003254275.1,2762384.0
RS_GCF_007097485.1,1628153.0
RS_GCF_010448835.1,1471399.0
RS_GCF_003573545.1,1573806.0
RS_GCF_900141875.1,1649501.0
RS_GCF_010882175.1,1573808.0
RS_GCF_001270965.1,1254401.0
RS_GCF_005217565.1,2705385.0
RS_GCF_009617875.1,314318.0
RS_GCF_003991565.1,574697.0
GB_GCA_001487125.1,1911312.0
RS_GCF_000190535.1,283168.0
RS_GCF_003096835.1,1903336.0
RS_GCF_003610555.1,866673.0
RS_GCF_002843385.1,2060722.0
RS_GCF_004122035.1,1970195.0
RS_GCF_001443605.1,1970191.0
RS_GCF_006542665.1,239759.0
GB_GCA_009783565.1,1929083.0
RS_GCF_000427365.1,28138.0
RS_GCF_000723505.1,1611681.0
RS_GCF_004340205.1,1647173.0
RS_GCF_900096565.1,2038697.0
RS_GCF_013265555.1,2760873.0
RS_GCF_001192835.1,1840214.0
RS_GCF_900141715.1,1476424.0
RS_GCF_009796825.1,261827.0
RS_GCF_900114265.1,369400.0
RS_GCF_006974145.1,2049301.0
RS_GCF_012910715.1,1209327.0
RS_GCF_014270105.1,762551.0
RS_GCF_008056315.1,1649495.0
RS_GCF_003258355.1,1763531.0
RS_GCF_011762485.1,288018.0
RS_GCF_004341235.1,527198.0
RS_GCF_000941055.1,1204360.0
RS_GCF_014596935.1,1386924.0
RS_GCF_000425645.1,311207.0
RS_GCF_001439665.1,225842.0
RS_GCF_003663945.1,291183.0
RS_GCF_008086175.1,283785.0
RS_GCF_000518485.1,336276.0
RS_GCF_000422365.1,444051.0
RS_GCF_003008425.1,2715929.0
RS_GCF_003337215.1,2045416.0
RS_GCF_003144015.1,1868329.0
RS_GCF_000733475.1,1211036.0
RS_GCF_002895005.1,1707752.0
GB_GCA_012931685.1,2125981.0
RS_GCF_003387355.1,286104.0
RS_GCF_004115975.1,49279.0
GB_GCA_014641635.1,2034843.0
RS_GCF_004366715.1,1197472.0
RS_GCF_900104785.1,49277.0
RS_GCF_007997225.1,291178.0
RS_GCF_003610635.1,1775694.0
RS_GCF_003054265.1,221065.0
RS_GCF_010671565.1,1775471.0
RS_GCF_000745315.1,143222.0
RS_GCF_000023465.1,417127.0
RS_GCF_001951155.1,292691.0
RS_GCF_003634585.1,244698.0
RS_GCF_006159205.1,2058174.0
RS_GCF_012038135.1,561367.0
RS_GCF_004010055.1,83612.0
RS_GCF_008692195.1,232115.0
RS_GCF_000196315.1,216431.0
RS_GCF_900312815.1,290174.0
RS_GCF_003413745.1,387658.0
RS_GCF_003353425.1,1862153.0
RS_GCF_001637325.1,2740719.0
RS_GCF_900102055.1,237444.0
RS_GCF_014295415.1,1535231.0
RS_GCF_002163875.1,379070.0
RS_GCF_002943755.1,1176327.0
RS_GCF_001641085.1,153265.0
GB_GCA_002842575.1,1810932.0
RS_GCF_004104055.1,283735.0
RS_GCF_000212355.1,326319.0
RS_GCF_002954355.1,363408.0
RS_GCF_004364165.1,252356.0
RS_GCF_900156625.1,112040.0
RS_GCF_900141855.1,633413.0
RS_GCF_003687485.1,1287916.0
RS_GCF_900101815.1,1434034.0
RS_GCF_003626755.1,2665910.0
RS_GCF_900103215.1,574892.0
RS_GCF_013402795.1,343334.0
RS_GCF_000429545.1,178469.0
RS_GCF_002813425.1,104264.0
RS_GCF_001430825.1,389486.0
RS_GCF_011927795.1,2029851.0
RS_GCF_010671595.1,762641.0
RS_GCF_004362865.1,561554.0
RS_GCF_000382125.1,446680.0
RS_GCF_000745185.1,111500.0
RS_GCF_014235875.1,2039220.0
RS_GCF_001306415.1,574891.0
RS_GCF_000024125.1,252306.0
RS_GCF_002954325.1,1433989.0
RS_GCF_009684755.1,1016.0
RS_GCF_000260835.1,1165076.0
RS_GCF_900116665.1,1649485.0
RS_GCF_900119185.1,1434045.0
RS_GCF_000260115.1,453850.0
RS_GCF_000300875.1,379068.0
RS_GCF_004799345.1,1649489.0
RS_GCF_900116365.1,561555.0
RS_GCF_010671605.1,472054.0
RS_GCF_002836475.1,237.0
RS_GCF_013874595.1,76831.0
RS_GCF_007997085.1,52959.0
RS_GCF_900239345.1,104267.0
RS_GCF_001697185.1,1518147.0
RS_GCF_000220525.1,1916646.0
RS_GCF_009193215.1,1644102.0
RS_GCF_012524075.1,358023.0
RS_GCF_001761325.1,2700084.0
RS_GCF_003449015.1,2706948.0
RS_GCF_002369955.1,1755829.0
RS_GCF_900129245.1,59732.0
RS_GCF_003610695.1,2782229.0
RS_GCF_011058315.1,944321.0
RS_GCF_000735695.2,2782231.0
RS_GCF_003860565.1,501783.0
RS_GCF_003852705.1,2715289.0
RS_GCF_000301075.1,59735.0
RS_GCF_900141665.1,1433995.0
RS_GCF_009663465.1,34084.0
RS_GCF_006088815.1,308865.0
RS_GCF_007845635.1,1778601.0
RS_GCF_000382425.1,59734.0
RS_GCF_900142565.1,1572663.0
RS_GCF_900115015.1,1762932.0
RS_GCF_000751595.1,1013.0
RS_GCF_900089075.1,1935184.0
RS_GCF_014042165.1,1572763.0
RS_GCF_900538215.1,28250.0
RS_GCF_000334405.1,34098.0
RS_GCF_000829155.1,2716471.0
RS_GCF_000331975.1,670955.0
RS_GCF_008933165.1,1577779.0
RS_GCF_000236705.1,267986.0
RS_GCF_003337435.1,1333716.0
RS_GCF_003851885.1,2681566.0
RS_GCF_007558725.1,332102.0
RS_GCF_003402975.1,200473.0
RS_GCF_900116425.1,559293.0
RS_GCF_001661595.2,246873.0
RS_GCF_003234935.1,2772525.0
RS_GCF_007995015.1,1649465.0
RS_GCF_010686655.1,246876.0
RS_GCF_008806325.1,444513.0
RS_GCF_007993035.1,2058169.0
RS_GCF_900100705.1,84567.0
RS_GCF_003609575.1,1903173.0
RS_GCF_011089895.1,423349.0
RS_GCF_003130405.1,2703944.0
RS_GCF_003002875.1,1288026.0
RS_GCF_900103545.1,2762385.0
RS_GCF_004208525.1,28453.0
RS_GCF_900112315.1,416949.0
RS_GCF_014334135.1,407021.0
RS_GCF_000427965.1,376469.0
RS_GCF_004339765.1,2762352.0
RS_GCF_000242635.2,929509.0
RS_GCF_008033235.1,1773450.0
RS_GCF_000511175.1,504481.0
RS_GCF_003254115.1,1004300.0
RS_GCF_007971225.1,1874621.0
RS_GCF_900115755.1,1649476.0
RS_GCF_900107765.1,1769012.0
RS_GCF_005233845.1,2675671.0
RS_GCF_003097095.1,649460.0
RS_GCF_003412455.1,2680022.0
RS_GCF_004354985.1,460073.0
RS_GCF_004366355.1,1795363.0
RS_GCF_001654455.1,379899.0
RS_GCF_000425585.1,296051.0
RS_GCF_900129295.1,398041.0
